person_id,activity,interest,early_joined,joined_later,contact_ids
718,-0.35095238221797809,0.60629115610870821,0,0,117|295|460|792|833|958
719,-1.0222802816473295,-1.3383824113238445,0,0,164|392|673
720,-0.096178936923332251,1.0473152860737585,1,,18|25|71|730
721,1.1280188573493026,-1.3976861631184037,0,0,238|516|610|959
722,-2.2807378453719229,-0.66270140835526381,0,0,47|122|255
723,-1.4966386899033264,1.9229461940665773,1,,91|342|412
724,-0.92288644189526758,1.1273547616424222,1,,12|240|496
725,1.4611788667203289,0.097603992495440189,0,0,156|168|697|954
726,0.28258698291929651,-0.94053021550121652,0,1,12|192|228|911
727,0.76731724046122685,-0.52927230669989322,1,,38|495|677
728,-1.1401609191262305,0.073275314585696402,0,0,105|506|606
729,-1.1195358752705262,0.037523232339598422,0,0,92|120|155|786|952
730,0.44781371672271042,-0.090870929625962854,0,1,546|656|720|802
731,0.058274330935446553,-0.030832514084184331,0,1,103|304|563|926
732,0.54873881886412657,-0.21437510970511409,0,0,1|11|435
733,-0.18767099092845213,-1.4419787356400129,0,0,65|94|301|827
734,0.27814372645462698,-0.51651074216083281,0,1,6|150|402
735,0.15811908490510918,0.91462405398684654,0,0,61|593|689|768|862
736,0.77776738908492538,-1.3683342975511175,0,0,78|172|394|856|881
737,0.80700828194447061,-0.18955551153927852,0,0,20|211|227
738,-1.6198719943917699,-0.81975392877084396,0,0,160|310|443
739,-2.2472685553408556,0.11135042939811132,0,0,117|199|390|894
740,1.0017453976515072,-0.38863318106681816,0,0,110|186|245
741,1.1877250932619365,1.4773936649746691,0,0,92|173|377|874
742,-1.0206230195133374,0.50658315419025379,0,0,103|130|229
743,-1.8598354065456286,-1.3118031657772113,1,,9|213|236
744,0.099034821007200916,0.67122801161369861,0,1,13|41|463|810|833
745,0.93083822635052937,-0.77465185626206301,1,,5|25|113
746,1.7975945224343146,-0.57699637137753357,0,0,7|290|571
747,0.516297572101451,0.31381902010712182,0,0,22|303|682
748,-0.37171669658569495,-0.49174741973013475,1,,64|95|398|803
749,-0.89313062158486267,0.8928558163229553,1,,17|84|102
750,0.011451291670654416,-0.77451006151339541,0,0,95|213|218|861
751,-0.29926470388525639,-0.61894655259136322,0,0,5|281|309
752,-1.0150679057288161,-0.65637089354810885,0,1,5|120|429|856
753,2.0487556508632867,-0.56563874835503891,0,1,58|438|474|775
754,1.785168402072131,1.0991915555478129,1,,181|441|508|937
755,1.1360486835554284,0.62879629361030309,1,,147|258|438
756,-0.92085039780912759,1.7099439540120711,0,0,8|91|639|924
757,0.85501932429727878,2.2676442038992546,0,0,4|7|616|967
758,0.63962640949790184,-1.0307170319323398,0,0,4|16|100
759,0.44254562420405297,0.070419127327288888,0,1,5|341|573
760,1.2496652670437771,-1.1762003166434329,0,0,56|88|429
761,0.63537114286127738,-0.77760592774826709,0,0,12|220|229|902
762,0.74001423630433549,-0.63008251025566941,0,0,560|683|705
763,0.63690628337221011,-1.0571548741382744,0,1,34|73|252|911
764,0.34079140800210589,-1.0518872728984137,0,1,4|125|539|778|805|918
765,-1.7836111297141835,-0.14428437852025486,0,0,4|296|331|869
766,0.083621077410557229,-1.216718418386407,1,,4|21|484
767,-0.5561919588491252,0.8421269591376328,0,0,34|645|678
768,-1.2798409576400205,-0.9177535374175142,0,0,4|8|735|800
769,1.6818166193008239,2.8095689700963922,0,1,149|185|230
770,1.7289953408857035,-0.45138445096439517,0,1,22|56|553|910
771,1.359220600295612,0.072017641917052219,0,0,64|502|549|787
772,0.25521341685587462,-1.2953411844660352,0,0,56|72|268|868|981
773,1.3506251209526567,1.7060917581276394,0,1,4|122|497
774,0.012053180601825543,1.1195006808029162,1,,71|102|366
775,0.20279727689777938,0.29691587073611253,0,1,384|617|753|971
776,-1.0934713704619829,-1.3468025487795656,0,0,45|80|178|973|981
777,0.39699130449884001,0.21066687772462028,0,0,465|512|540
778,0.060385928424417097,-1.121431046017255,1,,189|199|764
779,-1.3026521168344645,1.4623552634733608,1,,26|274|314
780,-0.051197111816596905,0.8091947318531727,0,0,57|64|685|936
781,-0.079729563856808475,0.095439038487736119,0,0,4|120|457
782,1.7975611666446401,-2.4363756632473224,0,0,235|626|649
783,0.89421332851340951,-0.98341597865903063,1,,30|193|706
784,0.011445439091466015,0.6877611315998724,0,1,224|437|450|794|862
785,0.24878730980108299,1.2128836917231558,0,1,156|411|539|810
786,0.044212378104198057,1.1091698114921316,0,0,695|698|729|826
787,-0.20291398479554773,-1.5920130022414554,0,0,243|671|771
788,-1.0824271973882869,0.30155230681290407,0,0,25|95|505
789,-0.15105187760692926,1.0155152164829295,0,0,1|152|571|896
790,-0.74609825665251339,-1.6583355655822452,0,0,6|56|650
791,-1.2503155389231464,-0.0079045153732363472,0,1,49|313|365
792,0.51122181454753468,0.27384239830845625,0,1,235|658|718|872
793,0.39126465993323495,-0.30076458484673491,0,1,204|213|333|933
794,-1.7867075113680779,-1.8521618554012016,0,0,3|81|784
795,-0.12268463749512722,-0.32569811007372867,0,0,6|28|200
796,0.99570138589992352,-0.32730543025502401,0,1,138|209|574
797,1.0592237388963208,-0.14807240454775419,0,1,6|546|566
798,1.0258368428852387,-0.56347142542506956,0,1,8|10|646
799,0.038913206901459801,-0.44301215324146731,0,1,76|117|191
800,-0.84504532796915111,-0.0397062823469779,0,0,9|446|768
801,-1.0836988273580606,0.44245460496971112,0,1,7|71|134
802,0.34460490475035749,-0.3044267628566672,0,0,39|630|730|993
803,0.379280034365163,-0.40964892836800187,0,0,222|486|748
804,1.2873311116050654,0.092354038254458079,0,1,5|265|363
805,1.0999796503420836,-1.9209159258951816,0,0,339|383|764
806,-0.13222865653117211,0.47703512722645808,0,0,78|296|410
807,-1.2442058788608694,-0.00056309712295880821,0,0,117|397|670
808,-0.31910659701089783,0.039693526597561826,0,0,66|85|435
809,0.21723119481052466,0.96073430759446399,0,1,4|222|395
810,-0.20208324538940409,-1.9528155300482481,1,,6|744|785|901
811,-0.57789410807765584,-1.9738338698589637,0,0,113|407|541
812,0.2528848149698989,0.27380384532351953,0,0,25|202|399
813,-0.50395774141061045,-0.0071168551285157727,0,0,110|395|475|890|965
814,-0.62806608372537398,0.17017694319193222,0,0,217|418|606
815,0.31145283430343956,-0.46212707517244556,0,0,27|278|310
816,-0.4019925801292048,0.66435367423993119,0,0,22|307|373
817,0.24410438897835213,0.93263884299111999,0,1,5|40|363
818,0.2732040228521227,0.48398229395152703,0,0,5|152|329
819,-1.1394290010915746,-0.26082845840458313,0,1,105|203|320
820,-0.48124112386541218,-2.1076893876144029,0,0,74|139|198
821,1.4377769399164624,0.76923620803712811,0,1,116|453|647
822,-1.1620795127342871,1.2217286662175928,0,0,0|181|190
823,-2.116654448970531,0.64455841198398001,1,,218|484|558
824,-1.8618451532425115,-0.87964242736750653,0,0,34|107|654
825,0.029109946576669203,0.67379439366775784,0,0,83|392|441|831
826,0.030917278032698909,0.86052970796144546,0,0,8|97|786
827,-0.11761085542512094,1.5588162477990857,0,0,28|53|733
828,1.2141898289285016,-0.87610992422795764,0,0,52|56|573|917
829,-2.6728344331029379,-0.22645458454413847,0,1,30|234|246
830,0.39593387443082362,0.74727205114345518,0,0,0|15|74
831,1.5614382018035733,0.057410071438157788,0,1,5|199|825
832,-1.127780764891714,-1.1173276020512748,0,1,6|149|391
833,-0.37980651178989511,0.414616285026703,0,0,279|718|744
834,-0.75289191722862092,0.57866163381516666,0,1,12|102|108
835,-0.89434604607752877,0.087962896331001988,0,0,12|91|375
836,-0.32626200502303998,0.21958492717994416,0,0,101|156|224
837,1.4274852836845047,-0.25870590168573016,0,1,115|252|629
838,1.8373866754875203,1.4782789357160593,0,0,16|71|405
839,-0.33593922504014773,-0.90069218371267656,0,1,189|242|266
840,1.9050602140644701,-0.58732076276377887,0,0,115|556|586
841,0.035576476984624864,0.010985513527525621,0,1,20|450|706
842,1.753691026701081,0.87895402770089259,1,,1|98|443|888
843,-0.093298649653491772,-1.4973731700945367,0,1,194|444|654
844,0.1310578260461443,-1.3102967497654392,0,0,4|99|341|950
845,0.36547447264283456,-2.0377285077347178,0,0,324|526|612
846,3.1788536793675353,0.032695225253270788,1,,152|367|398|949
847,0.85128557484478906,-1.1183058172065439,0,0,10|18|539|994
848,-0.70726452995146361,-0.38455011001791672,0,0,217|325|493
849,0.96899787027585793,0.66137818989170805,1,,21|87|255
850,-0.36183253708434149,-0.64154272078284658,0,0,56|421|556
851,-0.48975018290120914,0.23128202274336457,1,,9|115|427
852,0.90860135989211122,-0.29933790775172203,0,0,98|405|504
853,0.031085587771152785,0.67211431509643682,0,0,10|95|304
854,0.27857591451180608,0.47512806734800878,0,0,9|131|655
855,0.013985221865292462,-0.69193369617460998,0,0,0|424|570
856,0.33658312660543471,-0.16865175340045263,1,,645|736|752
857,0.42496589743614921,1.0437433977204944,0,1,22|170|340|902
858,-1.9369669327054153,0.39337687025409701,1,,71|114|612
859,0.66657266860953357,-1.3969620577511315,0,0,109|240|496
860,-0.98201941983030061,0.65561806117138266,0,0,14|43|122
861,-1.4422991355594112,-1.0846106224362382,1,,1|4|750
862,-0.058411243858682439,1.412513069961006,0,1,207|735|784
863,0.083981003314454267,1.0240988398410249,1,,190|227|450
864,-0.69350616457228076,0.2898854759184008,0,1,108|113|161
865,0.83103185766797438,0.1572328434361934,0,0,18|117|206
866,-1.3421751663709069,-0.20903225602742001,0,0,28|78|699
867,-0.40694374877255896,0.67852395140002808,0,1,153|162|703
868,-0.58487413493300067,-0.37077816946206166,0,0,318|626|772|989
869,-0.046587270339339369,0.23556987063989387,0,0,49|81|765
870,0.27886428464723878,0.87193436651945111,0,0,32|423|543
871,-1.0078929496235447,-0.56180654352558967,0,0,0|7|300
872,0.72428267745622821,-0.61619273999069457,1,,64|102|792
873,0.063002368334699729,-1.194365480724459,0,0,11|359|402|949
874,-1.8919462533119105,-1.0644727461261723,0,0,12|76|741
875,-1.958591440397031,-1.8283953114415024,1,,12|394|647
876,-0.012319292929311235,0.72982878901552961,0,1,49|187|248
877,-0.22096731778635409,1.8089145420827708,0,0,36|139|576
878,-0.1034201135746335,1.4253289434703056,0,1,80|262|515
879,-0.02798245653021798,-1.6260844886265164,0,0,112|184|390
880,0.22555983951018072,0.72485467155619998,0,0,164|246|477
881,0.94764960984829971,1.4221063499235564,0,0,168|539|736
882,-1.1111049009175582,-0.45680998073866402,0,0,7|176|272
883,-1.1719715929007948,0.10144743065004946,0,0,3|5|8|970
884,-1.0933238578873825,-2.0078930508046704,0,0,7|155|257
885,0.2889166671687069,0.26673616797664151,0,0,316|340|520|913
886,1.2449473786464456,-1.0635597294347174,0,0,214|475|631
887,-0.43133943823951049,0.19963501791151453,0,0,50|106|197
888,-2.5016998441596545,-1.5612029221888803,0,0,6|46|842|926
889,-1.7039928626103755,0.54285822447759591,0,0,6|22|331
890,-0.8330367227960116,1.0245126754266898,0,0,94|140|813
891,-0.55772888749521476,-0.78317986171516762,0,0,48|105|612
892,-0.40838862725472641,-1.1369225814104345,0,0,21|29|324
893,0.038581122980917065,-2.1560230425499811,0,0,112|137|322
894,-0.31174633082244713,-0.26641353407517704,0,0,8|299|739
895,1.0493396105434072,-0.58159393428160511,1,,179|397|690|965
896,-0.67601730568136875,-1.5510194123480547,0,0,322|403|789|937
897,-0.86231795947554302,0.45301875631217164,0,0,49|203|440
898,0.47887553852046161,-0.44997038186464916,0,0,25|117|198
899,-1.5356420699261193,-1.0757359586452324,0,0,304|567|714
900,0.38969170532000219,-0.55457240564044707,0,1,5|51|378
901,0.10255318372626686,1.0713045389296156,0,1,28|73|810|976
902,-0.14744248991816741,0.60293694375522222,1,,444|761|857
903,1.5882761071492624,-0.13002606149848983,1,,0|47|679
904,-0.62220744529471794,0.61910501846485255,1,,152|168|392
905,2.0602981705240784,-1.1609119563867389,0,0,71|223|371
906,-0.2254314492280993,0.032370100727030532,0,1,94|206|516
907,-1.2770164449702281,0.14732233048647056,0,1,106|227|649
908,0.069919580994825301,-0.46983650849872688,1,,81|310|413
909,-1.0762452003187681,0.43545833595741784,0,0,0|81|233
910,-0.75175584781350024,-0.78043345464445124,0,0,311|571|770
911,0.39703330001549114,0.50982070777611788,0,1,34|726|763
912,0.55558208865012482,0.55185877153129193,0,1,81|334|509
913,-0.62216770025425816,-2.9171598806970662,0,0,280|453|885
914,0.98740514504640065,1.1903057035101177,1,,32|110|509
915,1.1575077580211339,-3.0476325653527541,0,0,10|113|150
916,1.436301756563291,-0.61604902555612528,1,,20|369|517
917,0.52941340712572216,1.025348034257755,0,0,56|97|828
918,1.3634287120856987,-0.31728672525244067,0,0,34|259|764
919,-1.8807984279740577,-1.466185982469542,0,0,4|9|657
920,-0.31790654862846257,-1.0937370617166706,0,0,99|416|457
921,-0.86700525632342629,1.0269057463206197,0,0,18|23|117
922,0.11922586112739209,-1.9215045305486382,0,0,9|101|656
923,-0.5714492191967373,1.1289911009620173,0,0,52|68|544
924,-0.16615784194973238,-0.05510209904228934,0,0,305|329|756
925,1.8821748802040494,-1.1923953304424335,0,1,41|522|639
926,-0.16971979642037829,-0.58311507230269111,0,0,493|731|888
927,0.41379231719021392,-1.0172243411016413,0,0,3|217|273
928,-0.23226932992423521,0.86622520085852861,1,,301|482|681
929,0.075713287956833672,0.73242780976283828,0,0,50|137|266
930,0.0060166804360714593,-1.7191611338760466,0,0,58|69|312
931,0.44832406597315949,-0.40359211851933408,0,0,1|41|64
932,1.1653075355471769,-0.86318566234427707,0,0,0|84|99
933,1.6473939976033294,1.2935099684593703,1,,4|446|793
934,0.30962008190916684,-1.350099118126421,1,,131|136|265
935,0.58954688603560212,1.6042291046850139,0,1,4|103|270
936,-1.1508645091855669,-0.033294739516937566,0,0,338|521|780|964
937,-0.087876742415620573,-1.1619344063800876,0,1,684|754|896
938,0.940289464883589,-0.67727418400927786,0,0,223|456|463
939,0.86596863841715321,-0.80161884076845058,0,0,59|112|672
940,0.21160973279505021,-1.274618402015506,0,0,33|232|483
941,0.88639395956795242,0.094826859730375662,0,0,84|161|669
942,0.49076670899381886,-1.2279155506918433,0,0,114|236|390
943,1.2003062582593216,-2.1803662087381888,0,1,5|41|295
944,0.28935915695711112,-0.37967647084817308,0,0,4|5|150
945,-0.35569831557103465,-1.8028561964178826,0,0,11|28|190
946,0.33584125693302364,-0.75216086806752036,1,,95|161|318
947,-2.9305943758527757,-0.90910288860335586,0,0,7|18|301
948,0.38288573638504947,-0.87121607202581419,0,0,85|512|625
949,-3.6484128252147836,2.0009631015901537,0,0,85|846|873
950,-1.723463407405418,0.056411567169570763,0,0,453|662|844
951,0.45176860094098414,0.24537100899533215,0,0,0|6|392
952,0.47752933726679525,-1.7763982963422946,0,0,1|91|729
953,-1.1624287801399305,-0.65396313363692193,1,,3|25|564
954,-0.71210204187893877,0.21530262994151197,0,0,6|32|725|963
955,1.370540988614132,-1.0245289129130064,1,,9|247|688|956
956,-0.48403013157267616,0.90806284351798539,0,0,52|590|955
957,2.2429203124029851,-1.2026965859010301,0,0,48|134|247
958,-0.0019198531763461491,-0.28636613586517562,0,0,12|81|718
959,0.40803617688126681,-0.58605163997555865,0,0,21|116|721
960,1.6168743984986076,0.16432065938191598,1,,347|367|486
961,0.13102711619341956,-0.64049007185542595,0,0,38|110|544
962,-1.0023439806908012,-0.27089362707093734,0,0,71|398|629|969
963,-0.10972745169429012,-0.23613009177798555,0,0,23|73|954
964,-0.035610736190090933,-0.73438775739130102,0,0,4|412|936
965,-1.3647416522015654,0.48509386849711267,0,0,12|813|895
966,-0.25583207134082336,0.23838837483742528,1,,130|319|520
967,-0.74219209399743669,-0.088613945253167306,0,1,517|652|757
968,0.92435775718743407,-0.43045833346195811,0,1,15|79|102
969,0.034611874185255617,0.796544030519997,0,0,115|236|962
970,-0.28279574914757005,-0.23583424381418136,0,0,375|486|883
971,-0.10618193062257626,-0.30669728782593719,1,,1|98|775
972,0.22312201840616613,0.10469002988812601,0,0,16|240|316
973,0.6168141996897798,1.6965866829708507,0,1,291|625|776
974,-0.99971222866938136,-1.3403562080212039,0,0,66|162|370|997
975,-1.0415876326212719,0.76985689305535465,0,0,104|385|684
976,1.10467921540253,-1.893171161238105,0,0,268|463|901|995
977,-0.41233687220473059,0.21727315822862395,0,0,47|247|319
978,-1.4168420925968741,1.5750828276087308,0,1,5|6|285
979,0.44381270938310463,0.48866852446730713,0,1,199|268|546
980,0.4633698060326869,0.17062507853979281,0,1,56|224|411
981,-1.5307152572567064,-0.56044946880307556,0,0,5|772|776
982,0.2294817154636063,0.031047200488554239,1,,4|273|377
983,0.73558309242837361,-0.25206281540335629,0,0,161|226|455
984,0.37438645170626306,-0.78597660793135538,0,1,4|42|686
985,0.63198148376139529,-0.28987561547486984,0,0,6|12|323
986,-1.4042690980907491,0.19838116062643954,0,0,106|319|599
987,0.3310401549961956,-0.76721706853064031,0,0,246|329|450
988,-0.30261975947044656,-0.80628182068468413,0,0,373|448|544
989,-0.48279015872464481,-1.3602434375921744,1,,6|131|868
990,0.87055560941972654,0.39072502608889609,0,0,6|464|672
991,1.47927451067423,0.54532326196706038,0,0,16|488|515
992,1.7943700546003589,0.23166044423651747,0,1,64|256|592
993,1.3148078715059051,0.96517049272866584,0,0,223|521|802
994,-0.10973418163018368,0.08786763708072752,0,1,0|75|847
995,0.35272016302634307,0.39201093736575671,0,0,7|71|976
996,0.76682287178424369,0.30383742563756283,1,,25|213|368
997,0.12117794929946196,-0.091540019418207871,0,0,318|521|974
998,0.13076418791154437,-0.53082182812964729,0,1,21|213|534
999,0.82375313187618204,2.2141526157919111,1,,22|28|127
